2017-04-30 12:56:21.819024,inside temp #1,18.75
2017-04-30 12:56:24.874662,outside temp cold,16.56
2017-04-30 12:56:25.728670,inside temp #1,18.75
2017-04-30 12:56:28.784950,outside temp cold,16.56
2017-04-30 12:56:29.649370,inside temp #1,18.75
2017-04-30 12:56:32.704866,outside temp cold,16.56
2017-04-30 12:56:33.553899,inside temp #1,18.75
2017-04-30 12:56:36.608853,outside temp cold,16.56
2017-04-30 12:56:37.469872,inside temp #1,18.75
2017-04-30 12:56:40.525362,outside temp cold,16.56
2017-04-30 12:56:41.388900,inside temp #1,18.75
2017-04-30 12:56:44.444383,outside temp cold,16.56
2017-04-30 12:56:45.301288,inside temp #1,18.75
2017-04-30 12:56:48.357631,outside temp cold,16.56
2017-04-30 12:56:49.218739,inside temp #1,18.75
2017-04-30 12:56:52.273632,outside temp cold,16.56
2017-04-30 12:56:53.129172,inside temp #1,18.812
2017-04-30 12:56:56.183649,outside temp cold,16.56
2017-04-30 12:56:57.023301,inside temp #1,18.75
2017-04-30 12:57:00.074112,outside temp cold,16.56
2017-04-30 12:57:00.928226,inside temp #1,18.75
2017-04-30 12:57:03.983325,outside temp cold,16.56
2017-04-30 12:57:04.838137,inside temp #1,18.75
2017-04-30 12:57:07.893013,outside temp cold,16.56
2017-04-30 12:57:08.748159,inside temp #1,18.812
2017-04-30 12:57:11.805582,outside temp cold,16.56
2017-04-30 12:57:12.669455,inside temp #1,18.812
2017-04-30 12:57:15.724581,outside temp cold,16.56
2017-04-30 12:57:16.578278,inside temp #1,18.812
2017-04-30 12:57:19.632659,outside temp cold,16.56
2017-04-30 12:57:20.485679,inside temp #1,18.75
2017-04-30 12:57:23.519006,outside temp cold,16.62
2017-04-30 12:57:24.378472,inside temp #1,18.812
2017-04-30 12:57:27.432511,outside temp cold,16.62
2017-04-30 12:57:28.290190,inside temp #1,18.812
2017-04-30 12:57:31.344900,outside temp cold,16.62
2017-04-30 12:57:32.208633,inside temp #1,18.75
2017-04-30 12:57:35.262591,outside temp cold,16.62
2017-04-30 12:57:36.103407,inside temp #1,18.812
2017-04-30 12:57:39.136830,outside temp cold,16.62
2017-04-30 12:57:39.998518,inside temp #1,18.812
2017-04-30 12:57:43.053459,outside temp cold,16.62
2017-04-30 12:57:43.908329,inside temp #1,18.812
2017-04-30 12:57:46.964560,outside temp cold,16.62
2017-04-30 12:57:47.818232,inside temp #1,18.75
2017-04-30 12:57:50.876818,outside temp cold,16.62
2017-04-30 12:57:51.739451,inside temp #1,18.75
2017-04-30 12:57:54.794357,outside temp cold,16.62
2017-04-30 12:57:55.648307,inside temp #1,18.812
2017-04-30 12:57:58.704050,outside temp cold,16.62
2017-04-30 12:57:59.558354,inside temp #1,18.75
2017-04-30 12:58:02.615185,outside temp cold,16.62
2017-04-30 12:58:03.480148,inside temp #1,18.75
2017-04-30 12:58:06.535425,outside temp cold,16.56
2017-04-30 12:58:07.399270,inside temp #1,18.75
2017-04-30 12:58:10.454606,outside temp cold,16.62
2017-04-30 12:58:11.308553,inside temp #1,18.75
2017-04-30 12:58:14.364578,outside temp cold,16.62
2017-04-30 12:58:15.218575,inside temp #1,18.75
2017-04-30 12:58:18.274067,outside temp cold,16.62
2017-04-30 12:58:19.128026,inside temp #1,18.75
2017-04-30 12:58:22.185826,outside temp cold,16.62
2017-04-30 12:58:23.049591,inside temp #1,18.75
2017-04-30 12:58:26.104262,outside temp cold,16.62
2017-04-30 12:58:26.958491,inside temp #1,18.75
2017-04-30 12:58:30.013484,outside temp cold,16.62
2017-04-30 12:58:30.868389,inside temp #1,18.75
2017-04-30 12:58:33.923729,outside temp cold,16.62
2017-04-30 12:58:34.778467,inside temp #1,18.75
2017-04-30 12:58:37.833562,outside temp cold,16.62
2017-04-30 12:58:38.685718,inside temp #1,18.75
2017-04-30 12:58:41.739961,outside temp cold,16.62
2017-04-30 12:58:42.601060,inside temp #1,18.75
2017-04-30 12:58:45.653419,outside temp cold,16.69
2017-04-30 12:58:46.509548,inside temp #1,18.75
2017-04-30 12:58:49.569764,outside temp cold,16.69
2017-04-30 12:58:50.414829,inside temp #1,18.75
2017-04-30 12:58:53.451785,outside temp cold,16.69
2017-04-30 12:58:54.309714,inside temp #1,18.75
2017-04-30 12:58:57.371841,outside temp cold,16.69
2017-04-30 12:58:58.231034,inside temp #1,18.75
2017-04-30 12:59:01.288445,outside temp cold,16.69
2017-04-30 12:59:02.150055,inside temp #1,18.75
2017-04-30 12:59:05.204939,outside temp cold,16.69
2017-04-30 12:59:06.068994,inside temp #1,18.812
2017-04-30 12:59:09.102480,outside temp cold,16.69
2017-04-30 12:59:09.958377,inside temp #1,18.75
2017-04-30 12:59:13.013678,outside temp cold,16.69
2017-04-30 12:59:13.868640,inside temp #1,18.75
2017-04-30 12:59:16.923603,outside temp cold,16.69
2017-04-30 12:59:17.779657,inside temp #1,18.75
2017-04-30 12:59:20.834965,outside temp cold,16.62
2017-04-30 12:59:21.699225,inside temp #1,18.75
2017-04-30 12:59:24.754562,outside temp cold,16.69
2017-04-30 12:59:25.608654,inside temp #1,18.75
2017-04-30 12:59:28.664886,outside temp cold,16.69
2017-04-30 12:59:29.529428,inside temp #1,18.75
2017-04-30 12:59:32.583886,outside temp cold,16.62
2017-04-30 12:59:33.438866,inside temp #1,18.75
2017-04-30 12:59:36.494707,outside temp cold,16.56
2017-04-30 12:59:37.348881,inside temp #1,18.75
2017-04-30 12:59:40.404903,outside temp cold,16.56
2017-04-30 12:59:41.269294,inside temp #1,18.75
2017-04-30 12:59:44.325911,outside temp cold,16.62
2017-04-30 12:59:45.189616,inside temp #1,18.75
2017-04-30 12:59:48.248596,outside temp cold,16.56
2017-04-30 12:59:49.109129,inside temp #1,18.75
2017-04-30 12:59:52.164758,outside temp cold,16.62
2017-04-30 12:59:53.018783,inside temp #1,18.75
2017-04-30 12:59:56.074755,outside temp cold,16.56
2017-04-30 12:59:56.924454,inside temp #1,18.75
2017-04-30 12:59:59.975695,outside temp cold,16.56
2017-04-30 13:00:00.839438,inside temp #1,18.75
2017-04-30 13:00:03.895388,outside temp cold,16.56
2017-04-30 13:00:04.759508,inside temp #1,18.75
2017-04-30 13:00:07.816378,outside temp cold,16.56
2017-04-30 13:00:08.679007,inside temp #1,18.75
2017-04-30 13:00:11.734753,outside temp cold,16.56
2017-04-30 13:00:12.598813,inside temp #1,18.75
2017-04-30 13:00:15.655116,outside temp cold,16.56
2017-04-30 13:00:16.519497,inside temp #1,18.75
2017-04-30 13:00:19.576121,outside temp cold,16.62
2017-04-30 13:00:20.424744,inside temp #1,18.75
2017-04-30 13:00:23.460524,outside temp cold,16.62
2017-04-30 13:00:24.322176,inside temp #1,18.75
2017-04-30 13:00:27.377334,outside temp cold,16.62
2017-04-30 13:00:28.239500,inside temp #1,18.75
2017-04-30 13:00:31.294870,outside temp cold,16.62
2017-04-30 13:00:32.159360,inside temp #1,18.75
2017-04-30 13:00:35.212376,outside temp cold,16.62
2017-04-30 13:00:36.066941,inside temp #1,18.75
2017-04-30 13:00:39.123537,outside temp cold,16.69
2017-04-30 13:00:39.979341,inside temp #1,18.75
2017-04-30 13:00:43.038217,outside temp cold,16.69
2017-04-30 13:00:43.899373,inside temp #1,18.75
2017-04-30 13:00:46.955230,outside temp cold,16.69
2017-04-30 13:00:47.820147,inside temp #1,18.75
2017-04-30 13:00:50.877033,outside temp cold,16.69
2017-04-30 13:00:51.740559,inside temp #1,18.75
2017-04-30 13:00:54.794144,outside temp cold,16.75
2017-04-30 13:00:55.648877,inside temp #1,18.75
2017-04-30 13:00:58.704627,outside temp cold,16.75
2017-04-30 13:00:59.558679,inside temp #1,18.75
2017-04-30 13:01:02.616840,outside temp cold,16.75
2017-04-30 13:01:03.478880,inside temp #1,18.75
2017-04-30 13:01:06.534579,outside temp cold,16.75
2017-04-30 13:01:08.209567,inside temp #1,18.75
2017-04-30 13:01:11.265414,outside temp cold,16.75
2017-04-30 13:01:12.132344,inside temp #1,18.75
2017-04-30 13:01:15.188484,outside temp cold,16.75
2017-04-30 13:01:16.048868,inside temp #1,18.75
2017-04-30 13:01:19.104816,outside temp cold,16.75
2017-04-30 13:01:19.969529,inside temp #1,18.75
2017-04-30 13:01:23.025987,outside temp cold,16.75
2017-04-30 13:01:23.890032,inside temp #1,18.75
2017-04-30 13:01:26.945847,outside temp cold,16.75
2017-04-30 13:01:27.809559,inside temp #1,18.75
2017-04-30 13:01:30.865182,outside temp cold,16.75
2017-04-30 13:01:31.729574,inside temp #1,18.75
2017-04-30 13:01:34.785677,outside temp cold,16.75
2017-04-30 13:01:35.649570,inside temp #1,18.75
2017-04-30 13:01:38.705492,outside temp cold,16.69
2017-04-30 13:01:39.568876,inside temp #1,18.75
2017-04-30 13:01:42.624577,outside temp cold,16.69
2017-04-30 13:01:43.479663,inside temp #1,18.75
2017-04-30 13:01:46.536873,outside temp cold,16.62
2017-04-30 13:01:47.398940,inside temp #1,18.75
2017-04-30 13:01:50.454627,outside temp cold,16.62
2017-04-30 13:01:51.310810,inside temp #1,18.75
2017-04-30 13:01:54.367536,outside temp cold,16.62
2017-04-30 13:01:55.229013,inside temp #1,18.75
2017-04-30 13:01:58.284855,outside temp cold,16.62
2017-04-30 13:01:59.149439,inside temp #1,18.75
2017-04-30 13:02:02.214396,outside temp cold,16.62
2017-04-30 13:02:03.068609,inside temp #1,18.75
2017-04-30 13:02:06.125096,outside temp cold,16.62
2017-04-30 13:02:06.989535,inside temp #1,18.75
2017-04-30 13:02:10.045670,outside temp cold,16.62
2017-04-30 13:02:10.909638,inside temp #1,18.75
2017-04-30 13:02:13.965531,outside temp cold,16.69
2017-04-30 13:02:14.829416,inside temp #1,18.75
2017-04-30 13:02:17.885046,outside temp cold,16.69
2017-04-30 13:02:18.749458,inside temp #1,18.75
2017-04-30 13:02:21.805028,outside temp cold,16.69
2017-04-30 13:02:22.669978,inside temp #1,18.75
2017-04-30 13:02:25.726494,outside temp cold,16.69
2017-04-30 13:02:26.588890,inside temp #1,18.75
2017-04-30 13:02:29.644669,outside temp cold,16.69
2017-04-30 13:02:30.498777,inside temp #1,18.75
2017-04-30 13:02:33.555004,outside temp cold,16.69
2017-04-30 13:02:34.420060,inside temp #1,18.75
2017-04-30 13:02:37.475533,outside temp cold,16.69
2017-04-30 13:02:38.339534,inside temp #1,18.75
2017-04-30 13:02:41.395451,outside temp cold,16.69
2017-04-30 13:02:42.259200,inside temp #1,18.75
2017-04-30 13:02:45.315260,outside temp cold,16.69
2017-04-30 13:02:46.179365,inside temp #1,18.75
2017-04-30 13:02:49.233912,outside temp cold,16.69
2017-04-30 13:02:50.088464,inside temp #1,18.75
2017-04-30 13:02:53.143707,outside temp cold,16.75
2017-04-30 13:02:53.998549,inside temp #1,18.75
2017-04-30 13:02:57.054313,outside temp cold,16.75
2017-04-30 13:02:57.908930,inside temp #1,18.75
2017-04-30 13:03:00.966533,outside temp cold,16.69
2017-04-30 13:03:01.830228,inside temp #1,18.75
2017-04-30 13:03:04.886034,outside temp cold,16.69
2017-04-30 13:03:05.750884,inside temp #1,18.75
2017-04-30 13:03:08.784600,outside temp cold,16.69
2017-04-30 13:03:09.638547,inside temp #1,18.75
2017-04-30 13:03:12.693967,outside temp cold,16.69
2017-04-30 13:03:13.548578,inside temp #1,18.75
2017-04-30 13:03:16.605045,outside temp cold,16.75
2017-04-30 13:03:17.469153,inside temp #1,18.75
2017-04-30 13:03:20.524810,outside temp cold,16.75
2017-04-30 13:03:21.389617,inside temp #1,18.75
2017-04-30 13:03:24.445150,outside temp cold,16.75
2017-04-30 13:03:25.310092,inside temp #1,18.75
2017-04-30 13:03:28.365711,outside temp cold,16.75
2017-04-30 13:03:29.229594,inside temp #1,18.75
2017-04-30 13:03:32.287207,outside temp cold,16.75
2017-04-30 13:03:33.149404,inside temp #1,18.75
2017-04-30 13:03:36.204253,outside temp cold,16.75
2017-04-30 13:03:37.058576,inside temp #1,18.75
2017-04-30 13:03:40.113484,outside temp cold,16.75
2017-04-30 13:03:40.968958,inside temp #1,18.75
2017-04-30 13:03:44.025072,outside temp cold,16.75
2017-04-30 13:03:44.888944,inside temp #1,18.75
2017-04-30 13:03:47.943153,outside temp cold,16.75
2017-04-30 13:03:48.798320,inside temp #1,18.75
2017-04-30 13:03:51.853394,outside temp cold,16.69
2017-04-30 13:03:52.708199,inside temp #1,18.75
2017-04-30 13:03:55.762979,outside temp cold,16.69
2017-04-30 13:03:56.618248,inside temp #1,18.75
2017-04-30 13:03:59.673790,outside temp cold,16.75
2017-04-30 13:04:00.528111,inside temp #1,18.75
2017-04-30 13:04:03.583378,outside temp cold,16.75
2017-04-30 13:04:04.438050,inside temp #1,18.75
2017-04-30 13:04:07.494066,outside temp cold,16.75
2017-04-30 13:04:08.348593,inside temp #1,18.75
2017-04-30 13:04:11.403958,outside temp cold,16.75
2017-04-30 13:04:12.258495,inside temp #1,18.75
2017-04-30 13:04:15.314522,outside temp cold,16.75
2017-04-30 13:04:16.168034,inside temp #1,18.75
2017-04-30 13:04:19.223692,outside temp cold,16.75
2017-04-30 13:04:20.078124,inside temp #1,18.75
2017-04-30 13:04:23.134114,outside temp cold,16.75
2017-04-30 13:04:23.988109,inside temp #1,18.75
2017-04-30 13:04:27.044057,outside temp cold,16.75
2017-04-30 13:04:27.898184,inside temp #1,18.75
2017-04-30 13:04:30.953667,outside temp cold,16.75
2017-04-30 13:04:31.808203,inside temp #1,18.75
2017-04-30 13:04:34.864323,outside temp cold,16.75
2017-04-30 13:04:35.718061,inside temp #1,18.75
2017-04-30 13:04:38.774080,outside temp cold,16.75
2017-04-30 13:04:39.628131,inside temp #1,18.75
2017-04-30 13:04:42.683695,outside temp cold,16.75
2017-04-30 13:04:43.538063,inside temp #1,18.75
2017-04-30 13:04:46.593829,outside temp cold,16.75
2017-04-30 13:04:47.448202,inside temp #1,18.75
2017-04-30 13:04:50.504398,outside temp cold,16.81
2017-04-30 13:04:51.358022,inside temp #1,18.75
2017-04-30 13:04:54.403940,outside temp cold,16.75
2017-04-30 13:04:55.244525,inside temp #1,18.75
2017-04-30 13:04:58.280100,outside temp cold,16.81
2017-04-30 13:04:59.123242,inside temp #1,18.75
2017-04-30 13:05:02.179630,outside temp cold,16.81
2017-04-30 13:05:03.039162,inside temp #1,18.75
2017-04-30 13:05:06.233206,outside temp cold,16.81
2017-04-30 13:05:07.087882,inside temp #1,18.75
2017-04-30 13:05:10.143808,outside temp cold,16.81
2017-04-30 13:05:10.998152,inside temp #1,18.75
2017-04-30 13:05:14.053146,outside temp cold,16.81
2017-04-30 13:05:14.908184,inside temp #1,18.75
2017-04-30 13:05:17.964171,outside temp cold,16.81
2017-04-30 13:05:18.818211,inside temp #1,18.75
2017-04-30 13:05:21.873438,outside temp cold,16.81
2017-04-30 13:05:22.728966,inside temp #1,18.75
2017-04-30 13:05:25.785376,outside temp cold,16.81
2017-04-30 13:05:26.648119,inside temp #1,18.75
2017-04-30 13:05:31.846274,outside temp cold,16.81
2017-04-30 13:05:32.708411,inside temp #1,18.75
2017-04-30 13:05:37.117866,outside temp cold,16.87
2017-04-30 13:05:37.978655,inside temp #1,18.75
2017-04-30 13:05:41.033977,outside temp cold,16.81
2017-04-30 13:05:41.888241,inside temp #1,18.75
2017-04-30 13:05:44.944811,outside temp cold,16.87
2017-04-30 13:05:45.828998,inside temp #1,18.75
2017-04-30 13:05:48.884456,outside temp cold,16.87
2017-04-30 13:05:49.738097,inside temp #1,18.75
2017-04-30 13:05:52.793490,outside temp cold,16.87
2017-04-30 13:05:53.648032,inside temp #1,18.75
2017-04-30 13:05:56.703797,outside temp cold,16.87
2017-04-30 13:05:57.559129,inside temp #1,18.75
2017-04-30 13:06:00.615347,outside temp cold,16.87
2017-04-30 13:06:01.479068,inside temp #1,18.75
2017-04-30 13:06:04.532064,outside temp cold,16.87
2017-04-30 13:06:05.386893,inside temp #1,18.75
2017-04-30 13:06:08.444688,outside temp cold,16.94
2017-04-30 13:06:09.300498,inside temp #1,18.812
2017-04-30 13:06:12.358061,outside temp cold,16.94
2017-04-30 13:06:13.219296,inside temp #1,18.812
2017-04-30 13:06:16.279799,outside temp cold,16.94
2017-04-30 13:06:17.140474,inside temp #1,18.812
2017-04-30 13:06:20.193607,outside temp cold,16.94
2017-04-30 13:06:21.048316,inside temp #1,18.812
2017-04-30 13:06:24.104037,outside temp cold,16.87
2017-04-30 13:06:24.958528,inside temp #1,18.812
2017-04-30 13:06:28.015114,outside temp cold,16.94
2017-04-30 13:06:28.879873,inside temp #1,18.812
2017-04-30 13:06:31.936022,outside temp cold,16.94
2017-04-30 13:06:32.799283,inside temp #1,18.812
2017-04-30 13:06:35.855350,outside temp cold,16.94
2017-04-30 13:06:36.720725,inside temp #1,18.812
2017-04-30 13:06:39.777597,outside temp cold,16.94
2017-04-30 13:06:40.639225,inside temp #1,18.812
2017-04-30 13:06:43.695640,outside temp cold,16.94
2017-04-30 13:06:44.559113,inside temp #1,18.812
2017-04-30 13:06:47.616112,outside temp cold,16.94
2017-04-30 13:06:48.479820,inside temp #1,18.812
2017-04-30 13:06:51.536476,outside temp cold,16.94
2017-04-30 13:06:52.400214,inside temp #1,18.812
2017-04-30 13:06:55.456806,outside temp cold,16.94
2017-04-30 13:06:56.319589,inside temp #1,18.812
2017-04-30 13:06:59.375635,outside temp cold,16.94
2017-04-30 13:07:00.239108,inside temp #1,18.812
2017-04-30 13:07:03.295813,outside temp cold,16.94
2017-04-30 13:07:04.179953,inside temp #1,18.812
2017-04-30 13:07:07.237435,outside temp cold,16.94
2017-04-30 13:07:08.099386,inside temp #1,18.812
2017-04-30 13:07:11.156114,outside temp cold,16.94
2017-04-30 13:07:12.004032,inside temp #1,18.812
2017-04-30 13:07:15.056108,outside temp cold,16.94
2017-04-30 13:07:15.918862,inside temp #1,18.812
2017-04-30 13:07:18.975155,outside temp cold,16.94
2017-04-30 13:07:19.839701,inside temp #1,18.812
2017-04-30 13:07:22.895771,outside temp cold,16.94
2017-04-30 13:07:23.759409,inside temp #1,18.812
2017-04-30 13:07:26.815461,outside temp cold,16.87
2017-04-30 13:07:27.679641,inside temp #1,18.812
2017-04-30 13:07:30.736008,outside temp cold,16.87
2017-04-30 13:07:31.599451,inside temp #1,18.875
2017-04-30 13:07:34.655758,outside temp cold,16.94
2017-04-30 13:07:35.519630,inside temp #1,18.812
2017-04-30 13:07:38.575679,outside temp cold,16.94
2017-04-30 13:07:39.439460,inside temp #1,18.875
2017-04-30 13:07:42.495728,outside temp cold,16.94
2017-04-30 13:07:43.358792,inside temp #1,18.875
2017-04-30 13:07:46.415460,outside temp cold,16.94
2017-04-30 13:07:47.279431,inside temp #1,18.875
2017-04-30 13:07:50.335180,outside temp cold,16.94
2017-04-30 13:07:51.200296,inside temp #1,18.875
2017-04-30 13:07:54.271676,outside temp cold,16.94
2017-04-30 13:07:55.128697,inside temp #1,18.875
2017-04-30 13:07:58.185711,outside temp cold,16.94
2017-04-30 13:07:59.049252,inside temp #1,18.875
2017-04-30 13:08:02.334765,outside temp cold,17.0
2017-04-30 13:08:03.188801,inside temp #1,18.875
2017-04-30 13:08:06.250638,outside temp cold,17.0
2017-04-30 13:08:07.110097,inside temp #1,18.875
2017-04-30 13:08:10.166201,outside temp cold,17.0
2017-04-30 13:08:11.028804,inside temp #1,18.875
2017-04-30 13:08:14.083285,outside temp cold,17.0
2017-04-30 13:08:14.938656,inside temp #1,18.812
2017-04-30 13:08:17.995198,outside temp cold,17.0
2017-04-30 13:08:18.859378,inside temp #1,18.812
2017-04-30 13:08:21.915387,outside temp cold,17.0
2017-04-30 13:08:22.779472,inside temp #1,18.875
2017-04-30 13:08:25.835364,outside temp cold,17.0
2017-04-30 13:08:26.699456,inside temp #1,18.875
2017-04-30 13:08:29.755255,outside temp cold,17.0
2017-04-30 13:08:30.619447,inside temp #1,18.875
2017-04-30 13:08:33.675886,outside temp cold,16.94
2017-04-30 13:08:34.540447,inside temp #1,18.875
2017-04-30 13:08:37.595732,outside temp cold,16.94
2017-04-30 13:08:38.460649,inside temp #1,18.875
2017-04-30 13:08:41.515573,outside temp cold,16.94
2017-04-30 13:08:42.379746,inside temp #1,18.875
2017-04-30 13:08:45.434829,outside temp cold,16.94
2017-04-30 13:08:46.299873,inside temp #1,18.875
2017-04-30 13:08:49.354905,outside temp cold,16.94
2017-04-30 13:08:50.219626,inside temp #1,18.875
2017-04-30 13:08:53.261163,outside temp cold,16.94
2017-04-30 13:08:54.103631,inside temp #1,18.875
2017-04-30 13:08:57.159267,outside temp cold,16.94
2017-04-30 13:08:58.003662,inside temp #1,18.875
2017-04-30 13:09:01.042267,outside temp cold,16.94
2017-04-30 13:09:01.883756,inside temp #1,18.875
2017-04-30 13:09:04.933975,outside temp cold,16.94
2017-04-30 13:09:05.786553,inside temp #1,18.937
2017-04-30 13:09:08.820784,outside temp cold,16.94
2017-04-30 13:09:09.679111,inside temp #1,18.937
2017-04-30 13:09:12.711692,outside temp cold,16.87
2017-04-30 13:09:13.553612,inside temp #1,18.937
2017-04-30 13:09:16.608651,outside temp cold,16.87
2017-04-30 13:09:17.468747,inside temp #1,18.937
2017-04-30 13:09:20.523951,outside temp cold,16.87
2017-04-30 13:09:21.378329,inside temp #1,18.937
2017-04-30 13:09:24.433439,outside temp cold,16.94
2017-04-30 13:09:25.289851,inside temp #1,19.0
2017-04-30 13:09:28.346052,outside temp cold,16.94
2017-04-30 13:09:29.209568,inside temp #1,19.0
2017-04-30 13:09:32.264813,outside temp cold,16.94
2017-04-30 13:09:33.129373,inside temp #1,19.0
2017-04-30 13:09:36.186208,outside temp cold,16.87
2017-04-30 13:09:37.048898,inside temp #1,19.0
2017-04-30 13:09:40.104628,outside temp cold,16.94
2017-04-30 13:09:40.959835,inside temp #1,19.0
2017-04-30 13:09:44.015917,outside temp cold,16.94
2017-04-30 13:09:44.879616,inside temp #1,19.0
2017-04-30 13:09:47.935454,outside temp cold,16.94
2017-04-30 13:09:48.799402,inside temp #1,19.0
2017-04-30 13:09:51.854964,outside temp cold,16.87
2017-04-30 13:09:52.719512,inside temp #1,19.0
2017-04-30 13:09:55.774602,outside temp cold,16.94
2017-04-30 13:09:56.628331,inside temp #1,19.0
2017-04-30 13:09:59.683648,outside temp cold,16.94
2017-04-30 13:10:00.538254,inside temp #1,19.0
2017-04-30 13:10:03.574035,outside temp cold,16.94
2017-04-30 13:10:04.428873,inside temp #1,19.0
2017-04-30 13:10:07.484660,outside temp cold,16.94
2017-04-30 13:10:08.338571,inside temp #1,18.937
2017-04-30 13:10:11.395063,outside temp cold,16.94
2017-04-30 13:10:12.259047,inside temp #1,18.937
2017-04-30 13:10:15.314784,outside temp cold,16.94
2017-04-30 13:10:16.199902,inside temp #1,18.937
2017-04-30 13:10:19.255252,outside temp cold,16.94
2017-04-30 13:10:20.118931,inside temp #1,18.937
2017-04-30 13:10:23.174889,outside temp cold,16.94
2017-04-30 13:10:24.038911,inside temp #1,18.937
2017-04-30 13:10:27.094606,outside temp cold,17.0
2017-04-30 13:10:27.948753,inside temp #1,18.937
2017-04-30 13:10:31.004621,outside temp cold,17.0
2017-04-30 13:10:31.858628,inside temp #1,18.937
2017-04-30 13:10:34.914617,outside temp cold,17.0
2017-04-30 13:10:35.768732,inside temp #1,18.937
2017-04-30 13:10:38.825155,outside temp cold,17.0
2017-04-30 13:10:39.689641,inside temp #1,18.937
2017-04-30 13:10:42.745133,outside temp cold,17.0
2017-04-30 13:10:43.609507,inside temp #1,18.937
2017-04-30 13:10:46.665267,outside temp cold,17.0
2017-04-30 13:10:47.530061,inside temp #1,18.937
2017-04-30 13:10:50.585808,outside temp cold,17.06
2017-04-30 13:10:51.448811,inside temp #1,18.937
2017-04-30 13:10:54.504434,outside temp cold,17.0
2017-04-30 13:10:55.359942,inside temp #1,18.937
2017-04-30 13:10:58.422105,outside temp cold,17.06
2017-04-30 13:10:59.282440,inside temp #1,18.937
2017-04-30 13:11:02.338331,outside temp cold,17.06
2017-04-30 13:11:03.197459,inside temp #1,18.937
2017-04-30 13:11:06.254299,outside temp cold,17.06
2017-04-30 13:11:07.093923,inside temp #1,18.937
2017-04-30 13:11:10.146476,outside temp cold,17.0
2017-04-30 13:11:11.009778,inside temp #1,18.937
2017-04-30 13:11:14.069782,outside temp cold,17.0
2017-04-30 13:11:14.931977,inside temp #1,18.937
2017-04-30 13:11:17.991392,outside temp cold,16.94
2017-04-30 13:11:18.850893,inside temp #1,18.937
2017-04-30 13:11:21.906291,outside temp cold,17.0
2017-04-30 13:11:22.769829,inside temp #1,18.937
2017-04-30 13:11:25.825182,outside temp cold,17.0
2017-04-30 13:11:26.688904,inside temp #1,18.875
2017-04-30 13:11:29.742158,outside temp cold,17.0
2017-04-30 13:11:30.599797,inside temp #1,18.937
2017-04-30 13:11:33.655835,outside temp cold,17.0
2017-04-30 13:11:34.519297,inside temp #1,18.875
2017-04-30 13:11:37.575391,outside temp cold,17.0
2017-04-30 13:11:38.423821,inside temp #1,18.875
2017-04-30 13:11:41.478883,outside temp cold,17.0
2017-04-30 13:11:42.339380,inside temp #1,18.875
2017-04-30 13:11:45.407624,outside temp cold,17.0
2017-04-30 13:11:46.271948,inside temp #1,18.875
2017-04-30 13:11:49.324079,outside temp cold,17.0
2017-04-30 13:11:50.182235,inside temp #1,18.875
2017-04-30 13:11:53.219323,outside temp cold,17.0
2017-04-30 13:11:54.065040,inside temp #1,18.875
2017-04-30 13:11:57.124913,outside temp cold,17.0
2017-04-30 13:11:57.988796,inside temp #1,18.875
2017-04-30 13:12:01.046389,outside temp cold,17.0
2017-04-30 13:12:01.894853,inside temp #1,18.875
2017-04-30 13:12:04.944969,outside temp cold,17.0
2017-04-30 13:12:05.809071,inside temp #1,18.875
2017-04-30 13:12:08.866129,outside temp cold,17.0
2017-04-30 13:12:09.729441,inside temp #1,18.875
2017-04-30 13:12:12.785026,outside temp cold,17.0
2017-04-30 13:12:13.649826,inside temp #1,18.875
2017-04-30 13:12:16.709099,outside temp cold,17.0
2017-04-30 13:12:17.569160,inside temp #1,18.937
2017-04-30 13:12:20.629031,outside temp cold,17.0
2017-04-30 13:12:21.489427,inside temp #1,18.937
2017-04-30 13:12:24.545342,outside temp cold,17.0
2017-04-30 13:12:25.409469,inside temp #1,18.937
2017-04-30 13:12:28.465428,outside temp cold,17.0
2017-04-30 13:12:29.329751,inside temp #1,18.937
2017-04-30 13:12:32.385562,outside temp cold,17.0
2017-04-30 13:12:33.250192,inside temp #1,18.937
2017-04-30 13:12:36.310525,outside temp cold,17.0
2017-04-30 13:12:37.170495,inside temp #1,18.937
2017-04-30 13:12:40.226340,outside temp cold,17.0
2017-04-30 13:12:41.090242,inside temp #1,18.937
2017-04-30 13:12:44.145768,outside temp cold,17.0
2017-04-30 13:12:45.007163,inside temp #1,18.937
2017-04-30 13:12:48.039492,outside temp cold,17.0
2017-04-30 13:12:48.883623,inside temp #1,18.937
2017-04-30 13:12:51.939535,outside temp cold,17.0
2017-04-30 13:12:52.799025,inside temp #1,18.937
2017-04-30 13:12:55.854585,outside temp cold,17.0
2017-04-30 13:12:56.709050,inside temp #1,18.937
2017-04-30 13:12:59.769096,outside temp cold,17.0
2017-04-30 13:13:00.631335,inside temp #1,18.937
2017-04-30 13:13:03.687497,outside temp cold,17.0
2017-04-30 13:13:04.549267,inside temp #1,18.937
2017-04-30 13:13:07.608843,outside temp cold,17.0
2017-04-30 13:13:08.469254,inside temp #1,18.937
2017-04-30 13:13:11.526285,outside temp cold,16.94
2017-04-30 13:13:12.389250,inside temp #1,18.937
2017-04-30 13:13:15.446016,outside temp cold,16.94
2017-04-30 13:13:16.311184,inside temp #1,18.937
2017-04-30 13:13:19.367969,outside temp cold,16.94
